candidate_id,race_id,district_id,year,state,district,candidate_name,party,candidate_votes,total_votes,FEC_candidate_id,CAND_ICI,TTL_DISB
GEN_000220,NJ_3_2010,NJ_3,2010,NEW JERSEY,3,RUDD CONGER,Other,1445,220309,,,
GEN_000219,NJ_3_2010,NJ_3,2010,NEW JERSEY,3,LAWRENCE J DONAHUE,Other,1113,220309,,,
2010_H0NJ03179,NJ_3_2010,NJ_3,2010,NEW JERSEY,3,PETER DESTEFANO,Other,3284,220309,H0NJ03179,C,6572.0
2010_H0NJ03153,NJ_3_2010,NJ_3,2010,NEW JERSEY,3,JON RUNYAN,Republican,110215,220309,H0NJ03153,C,1618072.69
2010_H8NJ03156,NJ_3_2010,NJ_3,2010,NEW JERSEY,3,JOHN H ALDER,Democrat,104252,220309,H8NJ03156,I,3285638.23
GEN_000555,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,ROBERT SHAPIRO,Other,1104,324399,,,
GEN_000556,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,ROBERT WITTERSCHEIN,Other,530,324399,,,
2012_H0NJ03153,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,JON RUNYAN,Republican,174253,324399,H0NJ03153,I,1999879.25
GEN_000554,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,ROBERT EDWARD FORCHION,Other,1956,324399,,,
GEN_000553,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,FREDERICK JOHN LAVERGNE,Other,770,324399,,,
GEN_000552,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,CHRISTOPHER G DENNICK JR,Other,280,324399,,,
2012_H2NJ03183,NJ_3_2012,NJ_3,2012,NEW JERSEY,3,SHELLEY ADLER,Democrat,145506,324399,H2NJ03183,C,1047627.22
2014_H4NJ03130,NJ_3_2014,NJ_3,2014,NEW JERSEY,3,TOM MACARTHUR,Republican,100471,186103,H4NJ03130,O,5648742.47
2014_H4NJ03106,NJ_3_2014,NJ_3,2014,NEW JERSEY,3,AIMEE BELGARD,Democrat,82537,186103,H4NJ03106,O,1773981.28
GEN_000858,NJ_3_2014,NJ_3,2014,NEW JERSEY,3,FREDERICK JOHN LAVERGNE,Other,3095,186103,,,
2016_H4NJ03163,NJ_3_2016,NJ_3,2016,NEW JERSEY,3,FREDERICK JOHN LAVERGNE,Democrat,127526,328060,H4NJ03163,C,0.0
GEN_001211,NJ_3_2016,NJ_3,2016,NEW JERSEY,3,LAWRENCE W BERLINSKI JR,Other,5938,328060,,,
2016_H4NJ03130,NJ_3_2016,NJ_3,2016,NEW JERSEY,3,THOMAS MACARTHUR,Republican,194596,328060,H4NJ03130,I,1918372.99
2018_H8NJ03206,NJ_3_2018,NJ_3,2018,NEW JERSEY,3,ANDY KIM,Democrat,153473,306875,H8NJ03206,C,6375721.12
2018_H4NJ03130,NJ_3_2018,NJ_3,2018,NEW JERSEY,3,TOM MACARTHUR,Republican,149500,306875,H4NJ03130,I,4764500.11
GEN_001514,NJ_3_2018,NJ_3,2018,NEW JERSEY,3,LAWRENCE BERLINSKI,Other,3902,306875,,,
2020_H0NJ02155,NJ_3_2020,NJ_3,2020,NEW JERSEY,3,DAVID RICHTER,Republican,196327,431762,H0NJ02155,C,1555148.13
GEN_001830,NJ_3_2020,NJ_3,2020,NEW JERSEY,3,MARTIN WEBER,Other,3724,431762,,,
GEN_001831,NJ_3_2020,NJ_3,2020,NEW JERSEY,3,ROBERT SHAPIRO,Other,1871,431762,,,
2020_H8NJ03206,NJ_3_2020,NJ_3,2020,NEW JERSEY,3,ANDY KIM,Democrat,229840,431762,H8NJ03206,I,6869993.74
2010_H0NJ04086,NJ_4_2010,NJ_4,2010,NEW JERSEY,4,HOWARD KLEINHENDLER,Democrat,52118,186938,H0NJ04086,C,127662.65
2010_H8NJ04014,NJ_4_2010,NJ_4,2010,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,129752,186938,H8NJ04014,I,676771.25
GEN_000223,NJ_4_2010,NJ_4,2010,NEW JERSEY,4,STEVEN WELZER,Other,1574,186938,,,
GEN_000221,NJ_4_2010,NJ_4,2010,NEW JERSEY,4,DAVID R MEISWINKLE,Other,582,186938,,,
GEN_000222,NJ_4_2010,NJ_4,2010,NEW JERSEY,4,JOE SIANO,Other,2912,186938,,,
2012_H8NJ04014,NJ_4_2012,NJ_4,2012,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,195145,306247,H8NJ04014,I,622377.75
2012_H2NJ04165,NJ_4_2012,NJ_4,2012,NEW JERSEY,4,BRIAN P FROELICH,Democrat,107991,306247,H2NJ04165,C,85984.68
GEN_000557,NJ_4_2012,NJ_4,2012,NEW JERSEY,4,LEONARD P MARSHALL,Other,3111,306247,,,
GEN_000859,NJ_4_2014,NJ_4,2014,NEW JERSEY,4,SCOTT NEUMAN,Other,1608,174849,,,
2014_H8NJ04014,NJ_4_2014,NJ_4,2014,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,118826,174849,H8NJ04014,I,459641.25
2014_H4NJ04120,NJ_4_2014,NJ_4,2014,NEW JERSEY,4,RUBEN M SCOLAVINO,Democrat,54415,174849,H4NJ04120,C,8037.51
GEN_001212,NJ_4_2016,NJ_4,2016,NEW JERSEY,4,HANK SCHROEDER,Other,5840,332684,,,
2016_H8NJ04014,NJ_4_2016,NJ_4,2016,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,211992,332684,H8NJ04014,I,665374.49
2016_H6NJ04158,NJ_4_2016,NJ_4,2016,NEW JERSEY,4,LORNA PHILLIPSON,Democrat,111532,332684,H6NJ04158,C,160214.3
GEN_001213,NJ_4_2016,NJ_4,2016,NEW JERSEY,4,JEREMY MARCUS,Other,3320,332684,,,
2018_H8NJ04196,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,FELICIA STOLER,Other,844,294348,H8NJ04196,C,23097.07
GEN_001517,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,MICHAEL RUFO,Other,1387,294348,,,
GEN_001516,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,EDWARD C STACKHOUSE JR,Other,1064,294348,,,
GEN_001515,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,ALLEN YUSUFOV,Other,371,294348,,,
2018_H8NJ04014,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,163065,294348,H8NJ04014,I,1550010.36
2018_H8NJ04188,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,JOSHUA WELLE,Democrat,126766,294348,H8NJ04188,C,1851243.84
2018_H8NJ04204,NJ_4_2018,NJ_4,2018,NEW JERSEY,4,BRIAN J REYNOLDS,Other,851,294348,H8NJ04204,C,3560.15
GEN_001834,NJ_4_2020,NJ_4,2020,NEW JERSEY,4,MICHAEL J RUFO,Other,2583,424368,,,
GEN_001833,NJ_4_2020,NJ_4,2020,NEW JERSEY,4,HANK SCHROEDER,Other,3195,424368,,,
GEN_001832,NJ_4_2020,NJ_4,2020,NEW JERSEY,4,ANDREW PACHUTA,Other,2067,424368,,,
2020_H8NJ04014,NJ_4_2020,NJ_4,2020,NEW JERSEY,4,CHRISTOPHER H SMITH,Republican,254103,424368,H8NJ04014,I,1288378.48
2020_H0NJ04151,NJ_4_2020,NJ_4,2020,NEW JERSEY,4,STEPHANIE SCHMID,Democrat,162420,424368,H0NJ04151,C,760175.5
2010_H0NJ05125,NJ_5_2010,NJ_5,2010,NEW JERSEY,5,TOD THEISE,Democrat,62634,190993,H0NJ05125,C,22939.7
GEN_000226,NJ_5_2010,NJ_5,2010,NEW JERSEY,5,MARK D QUICK,Other,1646,190993,,,
GEN_000225,NJ_5_2010,NJ_5,2010,NEW JERSEY,5,JAMES DOUGLAS RADIGAN,Other,336,190993,,,
GEN_000224,NJ_5_2010,NJ_5,2010,NEW JERSEY,5,ED FANNING,Other,2347,190993,,,
2010_H8NJ05052,NJ_5_2010,NJ_5,2010,NEW JERSEY,5,SCOTT GARRETT,Republican,124030,190993,H8NJ05052,I,911354.78
GEN_000558,NJ_5_2012,NJ_5,2012,NEW JERSEY,5,PATRICIA ALESSANDRINI,Other,6770,304371,,,
2012_H2NJ05287,NJ_5_2012,NJ_5,2012,NEW JERSEY,5,ADAM GUSSEN,Democrat,130100,304371,H2NJ05287,C,51444.28
2012_H8NJ05052,NJ_5_2012,NJ_5,2012,NEW JERSEY,5,SCOTT GARRETT,Republican,167501,304371,H8NJ05052,I,1110176.9
2014_H4NJ05135,NJ_5_2014,NJ_5,2014,NEW JERSEY,5,ROY CHO,Democrat,81808,188921,H4NJ05135,C,1251518.41
2014_H8NJ05052,NJ_5_2014,NJ_5,2014,NEW JERSEY,5,SCOTT GARRETT,Republican,104678,188921,H8NJ05052,I,2245456.46
GEN_000860,NJ_5_2014,NJ_5,2014,NEW JERSEY,5,MARK D QUICK,Other,2435,188921,,,
2016_H8NJ05052,NJ_5_2016,NJ_5,2016,NEW JERSEY,5,SCOTT GARRETT,Republican,157690,337701,H8NJ05052,I,4361463.81
2016_H6NJ05171,NJ_5_2016,NJ_5,2016,NEW JERSEY,5,JOSHUA S GOTTHEIMER,Democrat,172587,337701,H6NJ05171,C,4720617.11
GEN_001214,NJ_5_2016,NJ_5,2016,NEW JERSEY,5,CLAUDIO BELUSIC,Other,7424,337701,,,
GEN_001519,NJ_5_2018,NJ_5,2018,NEW JERSEY,5,WENDY W GOETZ,Other,1907,301823,,,
2018_H6NJ05171,NJ_5_2018,NJ_5,2018,NEW JERSEY,5,JOSH GOTTHEIMER,Democrat,169546,301823,H6NJ05171,I,2936325.74
2018_H8NJ05136,NJ_5_2018,NJ_5,2018,NEW JERSEY,5,JOHN J MCCANN JR,Republican,128255,301823,H8NJ05136,C,936653.3
GEN_001518,NJ_5_2018,NJ_5,2018,NEW JERSEY,5,JAMES TOSONE,Other,2115,301823,,,
2020_H6NJ05171,NJ_5_2020,NJ_5,2020,NEW JERSEY,5,JOSH GOTTHEIMER,Democrat,225175,423636,H6NJ05171,I,3593230.36
2020_H0NJ05240,NJ_5_2020,NJ_5,2020,NEW JERSEY,5,LOUIS A VELLUCCI,Other,5128,423636,H0NJ05240,C,5341.53
2020_H0NJ05174,NJ_5_2020,NJ_5,2020,NEW JERSEY,5,FRANK T PALLOTTA,Republican,193333,423636,H0NJ05174,C,2077177.03
2010_H8NJ03073,NJ_6_2010,NJ_6,2010,NEW JERSEY,6,FRANK PALLONE JR,Democrat,81933,149662,H8NJ03073,I,2573746.73
GEN_000227,NJ_6_2010,NJ_6,2010,NEW JERSEY,6,JACK FREUDENHEIM,Other,1299,149662,,,
GEN_000228,NJ_6_2010,NJ_6,2010,NEW JERSEY,6,KAREN ANNE ZALETEL,Other,1017,149662,,,
2010_H0NJ06164,NJ_6_2010,NJ_6,2010,NEW JERSEY,6,ANNA C LITTLE,Republican,65413,149662,H0NJ06164,C,478485.23
GEN_000560,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,KAREN ZALETEL,Other,868,239638,,,
GEN_000561,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,LEN FLYNN,Other,1392,239638,,,
2012_H0NJ06164,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,ANNA LITTLE,Republican,84360,239638,H0NJ06164,C,538477.51
GEN_000559,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,HERBERT L TARBOUS,Other,406,239638,,,
GEN_000562,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,MAC DARA LYDEN,Other,830,239638,,,
2012_H8NJ03073,NJ_6_2012,NJ_6,2012,NEW JERSEY,6,FRANK PALLONE JR,Democrat,151782,239638,H8NJ03073,I,1593292.08
2014_H8NJ03073,NJ_6_2014,NJ_6,2014,NEW JERSEY,6,FRANK PALLONE JR,Democrat,72190,120457,H8NJ03073,I,5292910.4
GEN_000861,NJ_6_2014,NJ_6,2014,NEW JERSEY,6,DORIT GOIKHMAN,Other,1376,120457,,,
2014_H4NJ06109,NJ_6_2014,NJ_6,2014,NEW JERSEY,6,ANTHONY E WILKINSON,Republican,46891,120457,H4NJ06109,C,134056.78
GEN_001216,NJ_6_2016,NJ_6,2016,NEW JERSEY,6,RAJIT B MALLIAH,Other,1912,263435,,,
GEN_001215,NJ_6_2016,NJ_6,2016,NEW JERSEY,6,JUDITH SHAMY,Other,1720,263435,,,
2016_H8NJ03073,NJ_6_2016,NJ_6,2016,NEW JERSEY,6,FRANK PALLONE JR,Democrat,167895,263435,H8NJ03073,I,1879868.25
2016_H6NJ06229,NJ_6_2016,NJ_6,2016,NEW JERSEY,6,BRENT SONNEK-SCHMELZ,Republican,91908,263435,H6NJ06229,C,75669.78
2018_H8NJ03073,NJ_6_2018,NJ_6,2018,NEW JERSEY,6,FRANK PALLONE JR,Democrat,140752,221195,H8NJ03073,I,1722276.51
2018_H8NJ10110,NJ_6_2018,NJ_6,2018,NEW JERSEY,6,RICHARD J PEZZULLO,Republican,80443,221195,H8NJ10110,C,51205.89
GEN_001835,NJ_6_2020,NJ_6,2020,NEW JERSEY,6,CHRISTIAN ONUOHA,Republican,126760,326408,,,
2020_H8NJ03073,NJ_6_2020,NJ_6,2020,NEW JERSEY,6,FRANK PALLONE JR,Democrat,199648,326408,H8NJ03073,I,2030032.81
2010_H0NJ07212,NJ_7_2010,NJ_7,2010,NEW JERSEY,7,ED POTOSNAK,Democrat,71902,176986,H0NJ07212,C,345163.16
2010_H6NJ12136,NJ_7_2010,NJ_7,2010,NEW JERSEY,7,LEONARD LANCE,Republican,105084,176986,H6NJ12136,I,1197141.46
2012_H6NJ06187,NJ_7_2012,NJ_7,2012,NEW JERSEY,7,UPENDRA J CHIVUKULA,Democrat,123057,307315,H6NJ06187,C,954469.61
2012_H6NJ12136,NJ_7_2012,NJ_7,2012,NEW JERSEY,7,LEONARD LANCE,Republican,175662,307315,H6NJ12136,I,1334015.1
GEN_000563,NJ_7_2012,NJ_7,2012,NEW JERSEY,7,DENNIS A BREEN,Other,4518,307315,,,
GEN_000564,NJ_7_2012,NJ_7,2012,NEW JERSEY,7,PATRICK MCKNIGHT,Other,4078,307315,,,
2014_H6NJ12136,NJ_7_2014,NJ_7,2014,NEW JERSEY,7,LEONARD LANCE,Republican,104287,175997,H6NJ12136,I,1031919.89
2014_H4NJ07099,NJ_7_2014,NJ_7,2014,NEW JERSEY,7,JANICE KOVACH,Democrat,68232,175997,H4NJ07099,C,116468.28
GEN_000862,NJ_7_2014,NJ_7,2014,NEW JERSEY,7,JAMES GAWRON,Other,3478,175997,,,
GEN_001218,NJ_7_2016,NJ_7,2016,NEW JERSEY,7,DAN O'NEILL,Other,5343,343635,,,
GEN_001217,NJ_7_2016,NJ_7,2016,NEW JERSEY,7,ARTHUR T HAUSSMANN JR,Other,4254,343635,,,
2016_H6NJ07151,NJ_7_2016,NJ_7,2016,NEW JERSEY,7,PETER JACOB,Democrat,148188,343635,H6NJ07151,C,305973.52
2016_H6NJ12136,NJ_7_2016,NJ_7,2016,NEW JERSEY,7,LEONARD LANCE,Republican,185850,343635,H6NJ12136,I,1278475.07
2018_H6NJ12136,NJ_7_2018,NJ_7,2018,NEW JERSEY,7,LEONARD LANCE,Republican,150785,322742,H6NJ12136,I,2747582.63
GEN_001520,NJ_7_2018,NJ_7,2018,NEW JERSEY,7,GREGG MELE,Other,2296,322742,,,
2018_H8NJ07256,NJ_7_2018,NJ_7,2018,NEW JERSEY,7,DIANE MOXLEY,Other,2676,322742,H8NJ07256,C,5229.0
2018_H8NJ07223,NJ_7_2018,NJ_7,2018,NEW JERSEY,7,TOM MALINOWSKI,Democrat,166985,322742,H8NJ07223,C,6246478.55
2020_H8NJ07223,NJ_7_2020,NJ_7,2020,NEW JERSEY,7,TOM MALINOWSKI,Democrat,219629,433947,H8NJ07223,I,7503596.87
2020_H0NJ07261,NJ_7_2020,NJ_7,2020,NEW JERSEY,7,THOMAS H KEAN JR,Republican,214318,433947,H0NJ07261,C,3840650.57
GEN_000230,NJ_8_2010,NJ_8,2010,NEW JERSEY,8,RAYMOND GIANGRASSO,Other,1707,141208,,,
GEN_000229,NJ_8_2010,NJ_8,2010,NEW JERSEY,8,BILL BASCRELL JR,Democrat,88478,141208,,,
2010_H8NJ08056,NJ_8_2010,NJ_8,2010,NEW JERSEY,8,ROLAND STRATEN,Republican,51023,141208,H8NJ08056,C,168540.46
GEN_000565,NJ_8_2012,NJ_8,2012,NEW JERSEY,8,HERBERT H SHAW,Other,1839,167790,,,
GEN_000567,NJ_8_2012,NJ_8,2012,NEW JERSEY,8,PABLO OLIVERA,Other,1625,167790,,,
GEN_000566,NJ_8_2012,NJ_8,2012,NEW JERSEY,8,MARIA KARCZEWSKI,Republican,31763,167790,,,
2012_H6NJ13191,NJ_8_2012,NJ_8,2012,NEW JERSEY,8,ALBIO SIRES,Democrat,130853,167790,H6NJ13191,I,660823.72
GEN_000568,NJ_8_2012,NJ_8,2012,NEW JERSEY,8,STEPHEN DELUCA,Other,1710,167790,,,
2014_H6NJ13191,NJ_8_2014,NJ_8,2014,NEW JERSEY,8,ALBIO SIRES,Democrat,61510,79518,H6NJ13191,I,581949.99
GEN_000865,NJ_8_2014,NJ_8,2014,NEW JERSEY,8,PABLO OLIVERA,Other,1022,79518,,,
GEN_000864,NJ_8_2014,NJ_8,2014,NEW JERSEY,8,JUDE ANTHONY TISCORNIA,Republican,15141,79518,,,
GEN_000863,NJ_8_2014,NJ_8,2014,NEW JERSEY,8,HERBERT H SHAW,Other,1192,79518,,,
GEN_000866,NJ_8_2014,NJ_8,2014,NEW JERSEY,8,ROBERT THORNE,Other,653,79518,,,
GEN_001221,NJ_8_2016,NJ_8,2016,NEW JERSEY,8,PABLO OLIVERA,Other,4381,174889,,,
GEN_001220,NJ_8_2016,NJ_8,2016,NEW JERSEY,8,DAN DELANEY,Other,3438,174889,,,
GEN_001219,NJ_8_2016,NJ_8,2016,NEW JERSEY,8,AGHA KHAN,Republican,32337,174889,,,
2016_H6NJ13191,NJ_8_2016,NJ_8,2016,NEW JERSEY,8,ALBIO SIRES,Democrat,134733,174889,H6NJ13191,I,582646.82
2018_H6NJ13191,NJ_8_2018,NJ_8,2018,NEW JERSEY,8,ALBIO SIRES,Democrat,119881,153455,H6NJ13191,I,596546.56
GEN_001522,NJ_8_2018,NJ_8,2018,NEW JERSEY,8,MAHMOUD MAHMOUD,Other,3658,153455,,,
2018_H8NJ08080,NJ_8_2018,NJ_8,2018,NEW JERSEY,8,JOHN R MUNIZ,Republican,28725,153455,H8NJ08080,C,5953.72
GEN_001521,NJ_8_2018,NJ_8,2018,NEW JERSEY,8,DAN DELANEY,Other,1191,153455,,,
GEN_001836,NJ_8_2020,NJ_8,2020,NEW JERSEY,8,DAN DELANEY,Other,3329,238773,,,
GEN_001837,NJ_8_2020,NJ_8,2020,NEW JERSEY,8,JASON TODD MUSHNICK,Republican,58686,238773,,,
2020_H6NJ13191,NJ_8_2020,NJ_8,2020,NEW JERSEY,8,ALBIO SIRES,Democrat,176758,238773,H6NJ13191,I,551324.8
2010_H6NJ09165,NJ_9_2010,NJ_9,2010,NEW JERSEY,9,STEVEN R ROTHMAN,Democrat,83564,137626,H6NJ09165,I,1279071.85
2010_H0NJ00019,NJ_9_2010,NJ_9,2010,NEW JERSEY,9,MICHAEL A AGOSTA,Republican,52082,137626,H0NJ00019,C,196395.06
GEN_000231,NJ_9_2010,NJ_9,2010,NEW JERSEY,9,PATRICIA ALESSANDRINI,Other,1980,137626,,,
2012_H2NJ09123,NJ_9_2012,NJ_9,2012,NEW JERSEY,9,E DAVID SMITH,Other,1138,220133,H2NJ09123,C,1183.0
2012_H6NJ08118,NJ_9_2012,NJ_9,2012,NEW JERSEY,9,BILL PASCRELL JR,Democrat,162822,220133,H6NJ08118,I,3506000.12
GEN_000569,NJ_9_2012,NJ_9,2012,NEW JERSEY,9,JEANETTE WOOLSEY,Other,1082,220133,,,
2012_H2NJ09107,NJ_9_2012,NJ_9,2012,NEW JERSEY,9,SHMULEY BOTEACH,Republican,55091,220133,H2NJ09107,C,308781.26
GEN_000867,NJ_9_2014,NJ_9,2014,NEW JERSEY,9,BILL PASCRELL,Democrat,82498,120459,,,
2014_H4NJ09129,NJ_9_2014,NJ_9,2014,NEW JERSEY,9,NESTOR MONTILLA,Other,1715,120459,H4NJ09129,C,6786.57
2014_H4NJ09111,NJ_9_2014,NJ_9,2014,NEW JERSEY,9,DIERDRE G PAUL,Republican,36246,120459,H4NJ09111,C,8823.0
2016_H6NJ09231,NJ_9_2016,NJ_9,2016,NEW JERSEY,9,HECTOR L CASTILLO,Republican,65376,233242,H6NJ09231,C,99778.6
GEN_001222,NJ_9_2016,NJ_9,2016,NEW JERSEY,9,BILL PASCRELL JR,Democrat,162642,233242,,,
GEN_001224,NJ_9_2016,NJ_9,2016,NEW JERSEY,9,JEFF BOSS,Other,1897,233242,,,
GEN_001223,NJ_9_2016,NJ_9,2016,NEW JERSEY,9,DIEGO RIVERA,Other,3327,233242,,,
GEN_001523,NJ_9_2018,NJ_9,2018,NEW JERSEY,9,CLAUDIO BELUSIC,Other,1730,200416,,,
GEN_001524,NJ_9_2018,NJ_9,2018,NEW JERSEY,9,ERIC P FISHER,Republican,57854,200416,,,
2018_H6NJ08118,NJ_9_2018,NJ_9,2018,NEW JERSEY,9,BILL PASCRELL JR,Democrat,140832,200416,H6NJ08118,I,1413307.05
GEN_001840,NJ_9_2020,NJ_9,2020,NEW JERSEY,9,CHRIS AURIEMMA,Other,7239,309542,,,
GEN_001839,NJ_9_2020,NJ_9,2020,NEW JERSEY,9,BILLY PREMPEH,Republican,98629,309542,,,
GEN_001838,NJ_9_2020,NJ_9,2020,NEW JERSEY,9,BILL PASCRELL JR,Democrat,203674,309542,,,
2010_H0NM01163,NM_1_2010,NM_1,2010,NEW MEXICO,1,JONATHAN L BARELA,Republican,104215,216225,H0NM01163,C,1421034.49
2010_H8NM01224,NM_1_2010,NM_1,2010,NEW MEXICO,1,MARTIN HEINRICH,Democrat,112010,216225,H8NM01224,I,2770752.23
2012_H2NM01128,NM_1_2012,NM_1,2012,NEW MEXICO,1,JANICE E ARNOLD-JONES,Republican,112473,275856,H2NM01128,O,578878.86
2012_H8NM01257,NM_1_2012,NM_1,2012,NEW MEXICO,1,MICHELLE LUJAN GRISHAM,Democrat,162924,275856,H8NM01257,O,1809037.0
2014_H4NM01116,NM_1_2014,NM_1,2014,NEW MEXICO,1,MICHAEL H FRESE,Republican,74558,180032,H4NM01116,C,342709.52
2014_H8NM01257,NM_1_2014,NM_1,2014,NEW MEXICO,1,MICHELLE LUJAN GRISHAM,Democrat,105474,180032,H8NM01257,I,1509600.3
GEN_001225,NM_1_2016,NM_1,2016,NEW MEXICO,1,RICHARD GREGORY PRIEM,Republican,96879,277967,,,
2016_H8NM01257,NM_1_2016,NM_1,2016,NEW MEXICO,1,MICHELLE LUJAN GRISHAM,Democrat,181088,277967,H8NM01257,I,2038669.08
2018_H8NM01448,NM_1_2018,NM_1,2018,NEW MEXICO,1,LLOYD J PRINCETON,Other,11319,249162,H8NM01448,O,74239.83
2018_H8NM01372,NM_1_2018,NM_1,2018,NEW MEXICO,1,JANICE E ARNOLD-JONES,Republican,90507,249162,H8NM01372,O,319022.65
2018_H8NM01331,NM_1_2018,NM_1,2018,NEW MEXICO,1,DEBRA A HAALAND,Democrat,147336,249162,H8NM01331,O,2187367.02
2020_H8NM01331,NM_1_2020,NM_1,2020,NEW MEXICO,1,DEBRA A HAALAND,Democrat,186953,321290,H8NM01331,I,1903520.46
2020_H0NM01189,NM_1_2020,NM_1,2020,NEW MEXICO,1,MICHELLE GARCIA HOLMES,Republican,134337,321290,H0NM01189,C,383583.73
2010_H8NM02032,NM_2_2010,NM_2,2010,NEW MEXICO,2,HARRY TEAGUE,Democrat,75708,169761,H8NM02032,I,2066529.17
2010_H2NM02126,NM_2_2010,NM_2,2010,NEW MEXICO,2,STEVE PEARCE,Republican,94053,169761,H2NM02126,C,2417905.4
2012_H2NM02126,NM_2_2012,NM_2,2012,NEW MEXICO,2,STEVEN PEARCE,Republican,133180,225515,H2NM02126,I,1121521.36
2012_H2NM02175,NM_2_2012,NM_2,2012,NEW MEXICO,2,EVELYN MADRID ERHARD,Democrat,92162,225515,H2NM02175,C,85604.93
2014_H4NM02072,NM_2_2014,NM_2,2014,NEW MEXICO,2,"ROXANNE ""ROCKY"" LARA",Democrat,52499,147777,H4NM02072,C,1415026.93
2014_H2NM02126,NM_2_2014,NM_2,2014,NEW MEXICO,2,STEVEN PEARCE,Republican,95209,147777,H2NM02126,I,2282213.08
2016_H2NM02126,NM_2_2016,NM_2,2016,NEW MEXICO,2,STEVAN PEARCE,Republican,143515,228817,H2NM02126,I,975999.4
2016_H6NM02101,NM_2_2016,NM_2,2016,NEW MEXICO,2,MERRIE LEE SOULES,Democrat,85232,228817,H6NM02101,C,409639.54
2018_H8NM02156,NM_2_2018,NM_2,2018,NEW MEXICO,2,YVETTE HERRELL,Republican,97767,199256,H8NM02156,O,1341381.29
2018_H8NM02248,NM_2_2018,NM_2,2018,NEW MEXICO,2,XOCHITL TORRES SMALL,Democrat,101489,199256,H8NM02248,O,4641990.04
2020_H0NM02237,NM_2_2020,NM_2,2020,NEW MEXICO,2,STEVE JONES,Other,117,264946,H0NM02237,C,9504.5
2020_H8NM02248,NM_2_2020,NM_2,2020,NEW MEXICO,2,XOCHITL TORRES SMALL,Democrat,122546,264946,H8NM02248,I,8630945.41
2020_H8NM02156,NM_2_2020,NM_2,2020,NEW MEXICO,2,YVETTE HERRELL,Republican,142283,264946,H8NM02156,C,2984195.58
2010_H8NM03196,NM_3_2010,NM_3,2010,NEW MEXICO,3,BEN RAY LUJAN,Democrat,120048,210665,H8NM03196,I,1169388.81
2010_H0NM03045,NM_3_2010,NM_3,2010,NEW MEXICO,3,THOMAS E MULLINS,Republican,90617,210665,H0NM03045,C,346077.68
2012_H2NM03157,NM_3_2012,NM_3,2012,NEW MEXICO,3,JEFFERSON L BYRD,Republican,97616,264719,H2NM03157,C,94922.36
2012_H8NM03196,NM_3_2012,NM_3,2012,NEW MEXICO,3,BEN RAY LUJAN,Democrat,167103,264719,H8NM03196,I,845161.97
2014_H2NM03157,NM_3_2014,NM_3,2014,NEW MEXICO,3,JEFFERSON L BYRD,Republican,70775,184076,H2NM03157,C,110501.41
2014_H8NM03196,NM_3_2014,NM_3,2014,NEW MEXICO,3,BEN RAY LUJAN,Democrat,113249,184076,H8NM03196,I,1045767.5
2016_H8NM03196,NM_3_2016,NM_3,2016,NEW MEXICO,3,BEN RAY LUJAN,Democrat,170612,273342,H8NM03196,I,1876470.93
2016_H6NM03067,NM_3_2016,NM_3,2016,NEW MEXICO,3,MICHAEL H ROMERO,Republican,102730,273342,H6NM03067,C,98904.39
2018_H8NM03246,NM_3_2018,NM_3,2018,NEW MEXICO,3,CHRISTOPHER MANNING,Other,13265,244893,H8NM03246,C,7243.62
2018_H8NM03196,NM_3_2018,NM_3,2018,NEW MEXICO,3,BEN R LUJAN,Democrat,155201,244893,H8NM03196,I,2352262.18
GEN_001525,NM_3_2018,NM_3,2018,NEW MEXICO,3,JERALD STEVE MCFALL,Republican,76427,244893,,,
2020_H0NM03201,NM_3_2020,NM_3,2020,NEW MEXICO,3,ALEXIS M JOHNSON,Republican,131166,317448,H0NM03201,O,156175.45
2020_H0NM03102,NM_3_2020,NM_3,2020,NEW MEXICO,3,TERESA LEGER FERNANDEZ,Democrat,186282,317448,H0NM03102,O,2143697.14
2010_H8NV01071,NV_1_2010,NV_1,2010,NEVADA,1,SHELLEY BERKLEY,Democrat,103246,167206,H8NV01071,I,1992403.26
2010_H6NV01158,NV_1_2010,NV_1,2010,NEVADA,1,KENNETH A WEGNER,Republican,58995,167206,H6NV01158,C,72481.65
